ticker,headline,summary,source,date,label_text,label,true_label,headline_clean,vader_model,vader_label,vader_compound_score,vader_score_positive,vader_score_negative,vader_score_neutral
SPY,"A total of 16.5 mn passenger ship journeys took place in the northern Baltic Sea in 2007 , slightly down from 16.5 mn in 2006 .",,FinancialPhraseBank,2025-11-13,negative,0.0,negative,"A total of 16.5 mn passenger ship journeys took place in the northern Baltic Sea in 2007 , slightly down from 16.5 mn in 2006 .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,Finnish media group Talentum has issued a profit warning .,,FinancialPhraseBank,2024-06-21,negative,0.0,negative,Finnish media group Talentum has issued a profit warning .,VADER,positive,0.128,0.257,0.212,0.531
SPY,"Finnish shipping company Finnlines ' pretax loss totalled EUR 6.5 mn in the third quarter of 2009 , compared to a profit of EUR 0.3 mn in the third quarter of 2008 .",,FinancialPhraseBank,2025-08-01,negative,0.0,negative,"Finnish shipping company Finnlines ' pretax loss totalled EUR 6.5 mn in the third quarter of 2009 , compared to a profit of EUR 0.3 mn in the third quarter of 2008 .",VADER,positive,0.1531,0.09,0.071,0.839
SPY,"In Finland , the city of Forssa has said it will not pay compensation to food industry companies HK Ruokatalo and Atria for the lye leak into tap water that occurred in March 2008 .",,FinancialPhraseBank,2024-08-28,negative,0.0,negative,"In Finland , the city of Forssa has said it will not pay compensation to food industry companies HK Ruokatalo and Atria for the lye leak into tap water that occurred in March 2008 .",VADER,negative,-0.2741,0.037,0.069,0.893
SPY,"Acando AB ( ACANB SS ) fell 8.9 percent to 13.35 kronor , the lowest close since Dec. 11 .",,FinancialPhraseBank,2025-02-06,negative,0.0,negative,"Acando AB  ACANB SS  fell 8.9 percent to 13.35 kronor , the lowest close since Dec. 11 .",VADER,negative,-0.3818,0.0,0.148,0.852
SPY,"According to CEO Matti Perkonoja of the parent company HKScan , the company 's performance in the first quarter of 2010 has remained clearly below the level of the corresponding period in 2009 .",,FinancialPhraseBank,2025-09-01,negative,0.0,negative,"According to CEO Matti Perkonoja of the parent company HKScan , the company 's performance in the first quarter of 2010 has remained clearly below the level of the corresponding period in 2009 .",VADER,positive,0.4019,0.08,0.0,0.92
SPY,Diluted earnings per share ( EPS ) stood at EUR 0.25 versus EUR 0.42 .,,FinancialPhraseBank,2024-06-06,negative,0.0,negative,Diluted earnings per share  EPS  stood at EUR 0.25 versus EUR 0.42 .,VADER,positive,0.296,0.167,0.0,0.833
SPY,Finnish automation solutions developer Cencorp Corporation ( OMX Helsinki : CNC1V ) issued on Thursday ( 18 September ) a profit warning for the third quarter of 2008 .,,FinancialPhraseBank,2024-06-19,negative,0.0,negative,Finnish automation solutions developer Cencorp Corporation  OMX Helsinki : CNC1V  issued on Thursday  18 September  a profit warning for the third quarter of 2008 .,VADER,positive,0.296,0.177,0.092,0.731
SPY,Finnish communication electronics components supplier Scanfil Oyj Tuesday said sales in the first half of 2006 will be 15 % lower than during the same period a year ago .,,FinancialPhraseBank,2024-11-06,negative,0.0,negative,Finnish communication electronics components supplier Scanfil Oyj Tuesday said sales in the first half of 2006 will be 15 % lower than during the same period a year ago .,VADER,negative,-0.296,0.0,0.078,0.922
SPY,Finnish technology company Raute Corporation ( OMX Helsinki : RUTAV ) issued on Tuesday ( 23 September ) a profit warning for the financial year 2008 .,,FinancialPhraseBank,2024-02-23,negative,0.0,negative,Finnish technology company Raute Corporation  OMX Helsinki : RUTAV  issued on Tuesday  23 September  a profit warning for the financial year 2008 .,VADER,positive,0.128,0.124,0.103,0.773
SPY,"In Q1 of 2009 , the company 's operating loss totalled EUR 0.3 mn , compared to a profit of EUR 3.6 mn in Q1 of 2008 .",,FinancialPhraseBank,2025-11-26,negative,0.0,negative,"In Q1 of 2009 , the company 's operating loss totalled EUR 0.3 mn , compared to a profit of EUR 3.6 mn in Q1 of 2008 .",VADER,positive,0.1531,0.107,0.085,0.809
SPY,"Last year , 8.3 million passengers flew the airline , down 4 percent from 2007 .",,FinancialPhraseBank,2024-11-21,negative,0.0,negative,"Last year , 8.3 million passengers flew the airline , down 4 percent from 2007 .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,"Loss after financial items totalled EUR 9.7 mn , compared to a profit of EUR 1.3 mn in the corresponding period in 2008 .",,FinancialPhraseBank,2024-07-26,negative,0.0,negative,"Loss after financial items totalled EUR 9.7 mn , compared to a profit of EUR 1.3 mn in the corresponding period in 2008 .",VADER,positive,0.1531,0.12,0.095,0.785
SPY,Loss for the period totalled EUR 15.6 mn compared to a profit of EUR 6.3 mn in 2008 .,,FinancialPhraseBank,2025-07-09,negative,0.0,negative,Loss for the period totalled EUR 15.6 mn compared to a profit of EUR 6.3 mn in 2008 .,VADER,positive,0.1531,0.144,0.114,0.743
SPY,Operating loss amounted to EUR 0.9 mn in the first half of 2006 compared to a profit of EUR 0.5 mn in the first half of 2005 .,,FinancialPhraseBank,2025-02-26,negative,0.0,negative,Operating loss amounted to EUR 0.9 mn in the first half of 2006 compared to a profit of EUR 0.5 mn in the first half of 2005 .,VADER,positive,0.1531,0.099,0.079,0.822
SPY,"Operating loss of the Pulp & Paper Machinery unit was over EUR 3mn in September 2007 - August 2008 , compared to a profit of EUR 3.7 mn a year earlier .",,FinancialPhraseBank,2025-05-19,negative,0.0,negative,"Operating loss of the Pulp  Paper Machinery unit was over EUR 3mn in September 2007 - August 2008 , compared to a profit of EUR 3.7 mn a year earlier .",VADER,positive,0.1531,0.099,0.079,0.822
SPY,Operating loss totaled EUR 0.3 mn compared to a profit of EUR 2.2 mn in the corresponding period in 2007 .,,FinancialPhraseBank,2024-11-28,negative,0.0,negative,Operating loss totaled EUR 0.3 mn compared to a profit of EUR 2.2 mn in the corresponding period in 2007 .,VADER,positive,0.1531,0.131,0.104,0.766
SPY,"Operating loss totaled EUR 0.8 mn , compared to a profit of EUR 0.5 mn .",,FinancialPhraseBank,2024-11-26,negative,0.0,negative,"Operating loss totaled EUR 0.8 mn , compared to a profit of EUR 0.5 mn .",VADER,positive,0.1531,0.179,0.142,0.679
SPY,"Operating loss totalled EUR 12.7 mn , compared to a profit of EUR 17.7 mn in the first half of 2008 .",,FinancialPhraseBank,2024-10-10,negative,0.0,negative,"Operating loss totalled EUR 12.7 mn , compared to a profit of EUR 17.7 mn in the first half of 2008 .",VADER,positive,0.1531,0.131,0.104,0.766
SPY,"Operating loss totalled EUR 4.0 mn , compared to a profit of EUR 8.6 mn in the second quarter of 2008 .",,FinancialPhraseBank,2024-12-24,negative,0.0,negative,"Operating loss totalled EUR 4.0 mn , compared to a profit of EUR 8.6 mn in the second quarter of 2008 .",VADER,positive,0.1531,0.131,0.104,0.766
SPY,"Operating loss totalled EUR 5.2 mn , compared to a loss of EUR 3.4 mn in the corresponding period in 2008-2009 .",,FinancialPhraseBank,2024-11-25,negative,0.0,negative,"Operating loss totalled EUR 5.2 mn , compared to a loss of EUR 3.4 mn in the corresponding period in 2008-2009 .",VADER,negative,-0.5574,0.0,0.213,0.787
SPY,Pretax loss totaled EUR 117mn compared to a loss of EUR 65mn in the corresponding period .,,FinancialPhraseBank,2025-04-28,negative,0.0,negative,Pretax loss totaled EUR 117mn compared to a loss of EUR 65mn in the corresponding period .,VADER,negative,-0.5574,0.0,0.261,0.739
SPY,Pretax loss totalled EUR 162.3 mn compared to a profit of EUR 253.5 mn in 2007 .,,FinancialPhraseBank,2025-10-14,negative,0.0,negative,Pretax loss totalled EUR 162.3 mn compared to a profit of EUR 253.5 mn in 2007 .,VADER,positive,0.1531,0.159,0.126,0.714
SPY,"Pretax loss totalled EUR 49.9 mn , compared to a loss of EUR 15.4 mn in the corresponding period in 2008 .",,FinancialPhraseBank,2024-10-24,negative,0.0,negative,"Pretax loss totalled EUR 49.9 mn , compared to a loss of EUR 15.4 mn in the corresponding period in 2008 .",VADER,negative,-0.5574,0.0,0.213,0.787
SPY,"Publishing Sweden 's operating loss was EUR 1.1 mn in Q1 of 2009 , compared to a profit of EUR 0.6 mn a year ago .",,FinancialPhraseBank,2025-10-09,negative,0.0,negative,"Publishing Sweden 's operating loss was EUR 1.1 mn in Q1 of 2009 , compared to a profit of EUR 0.6 mn a year ago .",VADER,positive,0.1531,0.115,0.091,0.794
SPY,The company reported today an operating loss of EUR0 .1 m on net sales of EUR4 .5 m for the first quarter 2008 .,,FinancialPhraseBank,2025-09-02,negative,0.0,negative,The company reported today an operating loss of EUR0 .1 m on net sales of EUR4 .5 m for the first quarter 2008 .,VADER,negative,-0.3182,0.0,0.103,0.897
SPY,"Cerberus Capital Management LP-backed printing paper maker NewPage Corp. has posted mixed second-quarter results , casting a cloud over its planned initial public offering .",,FinancialPhraseBank,2025-01-30,negative,0.0,negative,"Cerberus Capital Management LP-backed printing paper maker NewPage Corp. has posted mixed second-quarter results , casting a cloud over its planned initial public offering .",VADER,neutral,0.0,0.0,0.0,1.0
SPY,"Finnish electronics manufacturing services EMS company Elcoteq SE posted a net loss of 66.4 mln euro $ 91.2 mln for the first half of 2007 , compared to a net profit of 7.1 mln euro $ 9.8 mln for the same period of 2006 .",,FinancialPhraseBank,2025-10-09,negative,0.0,negative,"Finnish electronics manufacturing services EMS company Elcoteq SE posted a net loss of 66.4 mln euro $ 91.2 mln for the first half of 2007 , compared to a net profit of 7.1 mln euro $ 9.8 mln for the same period of 2006 .",VADER,positive,0.1531,0.069,0.055,0.877
SPY,Finnish laboratory liquid handling and diagnostic test systems developer Biohit Oyj OMX Helsinki : BIOBV issued on Tuesday 3 June a profit warning for the financial year 2008 .,,FinancialPhraseBank,2025-07-23,negative,0.0,negative,Finnish laboratory liquid handling and diagnostic test systems developer Biohit Oyj OMX Helsinki : BIOBV issued on Tuesday 3 June a profit warning for the financial year 2008 .,VADER,positive,0.128,0.102,0.085,0.813
SPY,Finnish retail software developer Aldata Solution Oyj reported a net loss of 11.7 mln euro $ 17.2 mln for 2007 versus a net profit of 2.5 mln euro $ 3.7 mln for 2006 .,,FinancialPhraseBank,2024-05-02,negative,0.0,negative,Finnish retail software developer Aldata Solution Oyj reported a net loss of 11.7 mln euro $ 17.2 mln for 2007 versus a net profit of 2.5 mln euro $ 3.7 mln for 2006 .,VADER,positive,0.4404,0.155,0.069,0.776
SPY,"Finnish textiles and clothing group Marimekko Oyj posted a net profit of 7.99 mln euro $ 10.4 mln for 2006 , compared to 8.4 mln euro $ 10.9 mln for 2005 .",,FinancialPhraseBank,2024-03-01,negative,0.0,negative,"Finnish textiles and clothing group Marimekko Oyj posted a net profit of 7.99 mln euro $ 10.4 mln for 2006 , compared to 8.4 mln euro $ 10.9 mln for 2005 .",VADER,positive,0.4404,0.1,0.0,0.9
SPY,"In January-June 2010 , diluted loss per share stood at EUR0 .3 versus EUR0 .1 in the first half of 2009 .",,FinancialPhraseBank,2025-10-07,negative,0.0,negative,"In January-June 2010 , diluted loss per share stood at EUR0 .3 versus EUR0 .1 in the first half of 2009 .",VADER,neutral,-0.0258,0.098,0.102,0.8
SPY,"In October , UPM reported a third-quarter net loss of euro86 million $ 110 million compared with a net profit of euro120 million in 2007 .",,FinancialPhraseBank,2025-01-23,negative,0.0,negative,"In October , UPM reported a third-quarter net loss of euro86 million $ 110 million compared with a net profit of euro120 million in 2007 .",VADER,positive,0.1531,0.12,0.095,0.785
SPY,Operating loss amounted to EUR 0.7 mn compared to a profit of EUR 0.8 mn in the second quarter of 2005 .,,FinancialPhraseBank,2025-08-12,negative,0.0,negative,Operating loss amounted to EUR 0.7 mn compared to a profit of EUR 0.8 mn in the second quarter of 2005 .,VADER,positive,0.1531,0.125,0.099,0.776
SPY,"Operating loss before non-recurring items was EUR 0.9 mn , compared to a profit of EUR 11.5 mn in 2008 .",,FinancialPhraseBank,2025-05-08,negative,0.0,negative,"Operating loss before non-recurring items was EUR 0.9 mn , compared to a profit of EUR 11.5 mn in 2008 .",VADER,positive,0.1531,0.137,0.108,0.755
SPY,"Operating profit margin was 8.3 % , compared to 11.8 % a year earlier .",,FinancialPhraseBank,2025-12-22,negative,0.0,negative,"Operating profit margin was 8.3 % , compared to 11.8 % a year earlier .",VADER,positive,0.4404,0.244,0.0,0.756
SPY,Operating profit was EUR 1.6 mn in 2005 compared to EUR 5.9 mn in 2004 .,,FinancialPhraseBank,2024-01-26,negative,0.0,negative,Operating profit was EUR 1.6 mn in 2005 compared to EUR 5.9 mn in 2004 .,VADER,positive,0.4404,0.172,0.0,0.828
SPY,"Operating result showed a loss of EUR 2.9 mn , while a year before , it showed a profit of EUR 0.6 mn .",,FinancialPhraseBank,2024-02-01,negative,0.0,negative,"Operating result showed a loss of EUR 2.9 mn , while a year before , it showed a profit of EUR 0.6 mn .",VADER,positive,0.1531,0.137,0.108,0.755
SPY,"Salcomp Oyj , the Finnish maker of mobile phone chargers , Monday posted a EUR1 .49 million loss in the second quarter compared with a 1.70 million profit in the same period the previous year .",,FinancialPhraseBank,2025-07-31,negative,0.0,negative,"Salcomp Oyj , the Finnish maker of mobile phone chargers , Monday posted a EUR1 .49 million loss in the second quarter compared with a 1.70 million profit in the same period the previous year .",VADER,positive,0.1531,0.085,0.067,0.848
